panel_id,city,arrondissement,latitude,longitude,address,district,format,screen_type,visibility_score,daily_traffic,audience_csp_plus,audience_young_active,availability,maintenance_status,mall_name,poi_nearby,price_per_day
613a5781-5571-4023-87a9-5d33035efb06,Bordeaux,,44.872474,-0.582754,,Zone Commerciale,Grand format digital,street_digital,50.26,53942,37.05,37.78,True,ok,Carmila Shopping,gare,23
59d41a2e-8622-40a2-a0eb-927a5c8c2b73,Nantes,,47.271694,-1.60969,,Gare,Totem digital,premium_digital,57.58,8121,67.57,23.7,True,ok,Carrefour City Mall,centre commercial,26
cad678cc-eed1-46e1-ac6d-4de18c60eba8,Marseille,,43.311175,5.421073,,Retail Park,Grand format digital,street_digital,96.18,76247,88.29,55.95,True,ok,Carmila Shopping,centre commercial,23
9e3511c2-1335-4896-8daa-24abf2b272f7,Bordeaux,,44.91545,-0.541328,,Quartier Affaires,Grand format digital,premium_digital,91.19,16085,37.89,71.13,False,ok,Grand Centre,restaurant,26
0e3348a7-2de8-49b1-b3b6-4941b6887883,Marseille,,43.370056,5.379202,,Quartier Affaires,DOOH 2m2,mall_screen,78.31,24198,75.08,84.05,True,ok,Galerie Marchande,université,17
e296e1ff-4e96-4e72-b234-3ac24b49b33d,Lyon,,45.745857,4.818849,,Zone Commerciale,Grand format digital,mall_screen,65.84,45272,50.66,79.64,True,ok,Retail Avenue,université,15
d110ebc0-9a54-4b4b-b0b8-12ece2ed0c96,Lille,,50.68025,3.059003,,Centre,Grand format digital,street_digital,66.75,33340,39.95,41.44,True,ok,Carrefour City Mall,restaurant,21
95804100-467f-42a1-bdb3-9d10f12b1198,Toulouse,,43.592318,1.447445,,Quartier Affaires,Totem digital,mall_screen,54.94,61858,35.86,71.69,True,ok,Carmila Shopping,gare,25
2057fe6b-b063-48ce-a365-3c6c4a782329,Toulouse,,43.52974,1.371785,,Retail Park,DOOH 2m2,street_digital,76.66,52862,73.6,63.99,True,ok,Carmila Shopping,restaurant,30
5923947a-6895-4191-a23f-10dac4b415b9,Marseille,,43.359916,5.380756,,Zone Commerciale,DOOH 8m2,mall_screen,60.74,9694,71.17,77.04,True,ok,Retail Avenue,stade,23
c7c388a2-f000-4f4c-8b76-5680afb13179,Lyon,,45.68509,4.848522,,Quartier Affaires,Écran galerie,premium_digital,92.91,14940,68.59,53.02,True,maintenance,Galerie Marchande,université,21
5a866e4c-008b-4b51-92f3-6f9b94020597,Nantes,,47.254626,-1.622201,,Quartier Affaires,DOOH 8m2,street_digital,49.67,79634,63.28,53.97,True,ok,Galerie Marchande,centre commercial,18
70766b53-bdd3-4da2-8975-e79a9133ffcf,Nantes,,47.274817,-1.628139,,Premium,DOOH 2m2,mall_screen,58.55,8419,76.46,50.87,True,ok,Carmila Shopping,cinéma,22
3842ef0d-c51d-4438-a074-203f2f511d6c,Lille,,50.613321,3.110419,,Gare,Écran galerie,mall_screen,85.2,58467,32.55,81.51,True,ok,Grand Centre,stade,19
3738f188-e92e-4558-892e-6a03c531151b,Marseille,,43.324636,5.383701,,Gare,Écran galerie,digital,90.34,20125,56.42,49.35,True,maintenance,Carmila Shopping,centre commercial,15
c0503148-661f-4a36-bef3-3cd51501327f,Lille,,50.606764,3.059506,,Gare,DOOH 2m2,mall_screen,69.75,49915,45.89,20.77,False,ok,Carrefour City Mall,aéroport,25
88cc759d-f80a-4926-8a4a-3d37410c28bc,Toulouse,,43.599442,1.445779,,Retail Park,DOOH 2m2,digital,75.27,61053,38.87,34.18,True,ok,Grand Centre,gare,30
9956dd38-2b85-44bf-8639-80fd64f0c1d1,Toulouse,,43.669899,1.441686,,Quartier Affaires,Écran galerie,premium_digital,58.32,82791,27.5,66.67,True,ok,Carmila Shopping,cinéma,29
a5a513d0-a75d-4784-ab02-db0b8040592c,Nantes,,47.268072,-1.63099,,Quartier Affaires,Grand format digital,street_digital,98.01,58187,64.24,57.03,True,ok,Grand Centre,stade,18
fab10a00-9926-40bc-a9b6-c9ce2f51292a,Lille,,50.677117,3.1141,,Gare,Grand format digital,street_digital,92.0,18521,35.6,19.02,False,ok,Carrefour City Mall,restaurant,16
de6c46ae-a6ea-4bd4-8e6a-d63498aaf2bc,Lille,,50.626862,3.059596,,Gare,DOOH 8m2,digital,53.6,3676,35.17,48.26,True,ok,Carmila Shopping,stade,18
db2ef7f4-87e6-474f-8eb5-6ec9c588e877,Lille,,50.690327,2.986458,,Gare,Totem digital,mall_screen,93.38,2560,62.01,52.89,True,ok,Grand Centre,gare,27
4572442e-0f53-409b-8ba6-a2662c8802dc,Toulouse,,43.673847,1.506982,,Gare,Écran galerie,mall_screen,70.53,63290,34.6,52.58,True,ok,Carmila Shopping,université,18
3fcd234f-126e-4080-9432-3f7d9306d325,Bordeaux,,44.822583,-0.542655,,Gare,Écran galerie,street_digital,83.87,66943,70.89,55.75,True,ok,Retail Avenue,université,24
a06b7603-3bd8-4d69-8385-4ddb2e29d3c5,Lille,,50.608001,3.020404,,Premium,DOOH 2m2,digital,66.96,2671,92.62,80.91,False,ok,Retail Avenue,université,20
52e8e43f-9f56-497f-bcde-797cb05e858e,Bordeaux,,44.779946,-0.563249,,Retail Park,DOOH 8m2,street_digital,94.19,73329,72.41,19.15,True,ok,Retail Avenue,centre commercial,26
e984f555-3428-441d-9988-0188452d519e,Lyon,,45.772234,4.899301,,Quartier Affaires,Écran galerie,mall_screen,54.41,70439,81.83,21.53,True,ok,Galerie Marchande,cinéma,23
818fb75f-5077-4a15-b4e0-c12f574a12e9,Toulouse,,43.565107,1.458225,,Gare,Écran galerie,digital,51.87,12045,49.13,84.82,True,ok,Grand Centre,cinéma,17
a68cefa0-711b-415c-aba7-2a1f6df578e3,Marseille,,43.268862,5.411934,,Université,Écran galerie,street_digital,93.39,13105,52.89,43.18,True,ok,Carrefour City Mall,stade,26
b02a0b61-b577-44a2-9d20-9d156df76a21,Marseille,,43.272532,5.312075,,Quartier Affaires,DOOH 2m2,street_digital,99.51,24970,67.46,45.3,True,ok,Retail Avenue,stade,27
0abed787-132c-497e-b4cb-98a9bad5a832,Toulouse,,43.6447,1.440254,,Gare,DOOH 8m2,premium_digital,79.84,54754,50.56,31.0,False,ok,Grand Centre,centre commercial,23
d47f404a-d9f0-463f-9589-fe80a95cfd76,Lyon,,45.761896,4.869154,,Centre,Écran galerie,digital,70.82,12628,62.66,77.04,True,ok,Grand Centre,stade,22
286d287e-340a-4400-bef4-2bc7e3655a9d,Marseille,,43.346927,5.386429,,Centre,DOOH 8m2,mall_screen,87.79,67879,33.19,30.35,True,maintenance,Galerie Marchande,stade,19
3eef2c63-bbfd-4096-b036-428c589a7ceb,Lille,,50.608137,3.030444,,Université,Grand format digital,mall_screen,52.48,58932,61.51,83.35,True,ok,Retail Avenue,gare,26
811ade22-b604-423f-b220-df66be8e7d33,Marseille,,43.344712,5.353712,,Premium,DOOH 8m2,street_digital,78.46,4840,65.61,29.66,True,ok,Carrefour City Mall,université,23
6149c9d7-a844-4a84-b2a2-8e06deaa7189,Marseille,,43.221132,5.364034,,Zone Commerciale,Grand format digital,digital,53.28,32532,35.94,68.09,False,ok,Carrefour City Mall,aéroport,25
63e87aa6-ab31-4164-bd41-01cbded4e5ef,Lille,,50.687156,3.025717,,Gare,Écran galerie,mall_screen,57.48,53527,52.63,34.2,True,ok,Carmila Shopping,gare,15
b259f430-1533-43bc-b16e-aab2538ef4b9,Bordeaux,,44.837718,-0.643392,,Centre,Grand format digital,mall_screen,93.29,13640,42.9,24.75,True,ok,Galerie Marchande,gare,28
14b5c8b8-d8bd-42c5-be92-2e1a8b137836,Marseille,,43.282034,5.34333,,Quartier Affaires,Totem digital,premium_digital,84.29,20374,21.84,43.2,True,ok,Grand Centre,restaurant,30
bedfaf03-6a3b-4bbd-89f6-66c97915a4cc,Nantes,,47.190017,-1.591311,,Retail Park,Totem digital,premium_digital,46.51,75293,61.24,64.71,True,ok,Galerie Marchande,cinéma,16
3aefa6f0-f3ec-4388-8bec-104bf6f5a23b,Bordeaux,,44.787382,-0.610604,,Retail Park,DOOH 8m2,premium_digital,81.31,68745,93.05,21.53,True,ok,Galerie Marchande,centre commercial,30
76d131f7-2090-4209-933c-e29c3825d041,Lille,,50.620716,3.063741,,Zone Commerciale,Totem digital,premium_digital,90.35,66236,35.14,87.85,True,maintenance,Carmila Shopping,université,17
4e4f4561-a1a0-4e8a-8d71-a9c6080d2ac4,Bordeaux,,44.838608,-0.51733,,Université,DOOH 8m2,premium_digital,66.81,32489,27.57,69.13,False,ok,Carrefour City Mall,cinéma,18
6a1cb31f-6bd1-4496-b193-435900536784,Marseille,,43.356299,5.333132,,Centre,Écran galerie,street_digital,70.46,6616,93.88,75.1,True,ok,Carrefour City Mall,restaurant,21
ba818f5a-1423-4d93-a388-23aca2081b27,Bordeaux,,44.765499,-0.573598,,Gare,Totem digital,mall_screen,61.03,25984,77.75,16.02,True,ok,Retail Avenue,stade,20
fcac4f03-ec34-428e-b566-61bf8e3d728e,Toulouse,,43.537012,1.436224,,Retail Park,Grand format digital,digital,55.19,82729,20.59,57.25,False,ok,Carmila Shopping,restaurant,18
82598bb5-0943-4b62-b1f3-02440704dc8f,Lille,,50.584006,2.979625,,Retail Park,Écran galerie,street_digital,91.69,33855,94.02,53.19,False,ok,Carmila Shopping,centre commercial,22
c0e0043d-a403-4665-ae0b-eeaf83bc42f6,Lyon,,45.702757,4.772456,,Zone Commerciale,DOOH 8m2,mall_screen,54.03,53839,51.52,41.5,True,ok,Retail Avenue,centre commercial,20
1f20b39a-d311-4a97-906d-873c064164f7,Lille,,50.656727,3.137189,,Retail Park,DOOH 2m2,mall_screen,58.03,53423,60.0,61.7,True,ok,Carmila Shopping,centre commercial,29
3b5335cf-7c52-45b5-8a0a-2a0bbf09c1a8,Nantes,,47.249408,-1.493995,,Premium,DOOH 2m2,premium_digital,76.13,42360,65.5,29.81,True,ok,Galerie Marchande,centre commercial,17
43687437-7d1d-4732-beac-9fd70e924c6e,Toulouse,,43.65539,1.436967,,Centre,Totem digital,mall_screen,53.5,76511,82.55,61.12,True,ok,Galerie Marchande,gare,26
fbc67b9e-61ec-412a-93dd-ff72880e859b,Lille,,50.568414,3.054829,,Centre,Grand format digital,digital,95.03,4681,81.42,37.03,True,ok,Carmila Shopping,aéroport,15
913367ca-3d94-4cd7-b0d2-ea87fa3a2679,Nantes,,47.144833,-1.530496,,Centre,DOOH 8m2,premium_digital,48.96,70169,41.54,72.24,True,ok,Grand Centre,stade,27
7f583c34-5fce-4810-b31a-28f1002f7372,Marseille,,43.222633,5.420727,,Centre,Totem digital,digital,58.74,22921,73.21,68.07,True,ok,Carmila Shopping,stade,26
fcafd117-14d2-4c8c-befc-0b968c468bfc,Nantes,,47.20139,-1.616926,,Retail Park,Totem digital,premium_digital,83.01,32192,21.7,50.46,True,ok,Grand Centre,centre commercial,19
a81bbb7b-5b17-4a79-aad6-5001457e05f8,Lyon,,45.789881,4.839195,,Retail Park,DOOH 8m2,street_digital,60.72,52185,28.3,27.4,False,ok,Galerie Marchande,centre commercial,30
45b729ec-2d44-4668-b8f2-ba345e3e9d54,Toulouse,,43.679472,1.372556,,Centre,Grand format digital,premium_digital,59.86,65595,89.31,51.09,True,ok,Galerie Marchande,stade,29
98e9ce6b-575c-4404-acb3-ae186db52dcc,Lille,,50.638849,3.000859,,Université,DOOH 2m2,mall_screen,48.7,11861,56.24,65.32,True,ok,Retail Avenue,aéroport,18
63b47e70-500e-48ae-a576-85a88231bce5,Lille,,50.696534,3.095595,,Gare,Écran galerie,mall_screen,48.89,17663,37.02,35.67,True,ok,Retail Avenue,restaurant,15
77d6a551-3e8a-489d-8d6e-06d744e8caa1,Toulouse,,43.621827,1.415472,,Gare,DOOH 2m2,mall_screen,47.81,33348,20.94,74.69,True,ok,Grand Centre,cinéma,25
eeae48b8-20e5-4ebb-8b22-eaea6da622e8,Lille,,50.649625,3.019634,,Centre,DOOH 8m2,digital,79.57,57957,62.33,22.18,True,ok,Grand Centre,aéroport,15
6deaa6e9-269a-4d69-9c76-8d54d6f24476,Marseille,,43.263682,5.354608,,Zone Commerciale,Grand format digital,premium_digital,70.84,10093,35.92,65.63,True,ok,Grand Centre,cinéma,29
01db4c7d-0782-44ab-8101-fec1e4c84ff9,Nantes,,47.186456,-1.624187,,Université,Écran galerie,premium_digital,64.57,61726,43.57,15.2,True,ok,Carrefour City Mall,restaurant,16
ad9fe393-7d4e-4a94-9d32-250dbdca5cbb,Lyon,,45.727743,4.791162,,Gare,Écran galerie,mall_screen,80.12,13443,34.15,15.83,False,maintenance,Carrefour City Mall,cinéma,28
d157bd26-71f8-4e9a-b98f-c7966ad6c56c,Marseille,,43.353531,5.427944,,Retail Park,Écran galerie,premium_digital,86.46,4903,36.09,45.52,True,ok,Carmila Shopping,stade,22
e26c664e-13a5-485d-b6e0-9afc8e897823,Toulouse,,43.598701,1.403468,,Gare,Écran galerie,premium_digital,48.72,15397,22.77,28.78,True,ok,Grand Centre,université,17
9a77e482-317b-4f58-9ed3-6d6a4c856116,Lille,,50.555316,3.086151,,Quartier Affaires,DOOH 8m2,mall_screen,89.75,35453,54.57,86.08,True,ok,Retail Avenue,université,25
041a10b5-ae59-4576-893b-7e4dc6fafada,Toulouse,,43.608322,1.416357,,Zone Commerciale,DOOH 2m2,street_digital,71.73,68632,26.51,56.88,True,ok,Retail Avenue,cinéma,28
ed74da7a-4915-438f-bb40-896780975834,Lyon,,45.781916,4.87132,,Gare,DOOH 8m2,mall_screen,56.49,26334,29.99,87.27,True,ok,Grand Centre,stade,22
41f26252-26f6-477c-bb9c-f708adbac0c6,Toulouse,,43.563779,1.410147,,Université,Écran galerie,premium_digital,73.69,53423,38.28,53.72,False,ok,Retail Avenue,centre commercial,28
8f71c1d5-0725-46c8-b2a8-e21dac95da0c,Nantes,,47.220537,-1.488091,,Centre,Grand format digital,digital,89.94,49122,89.35,69.74,False,ok,Retail Avenue,cinéma,16
01176aa7-ea92-4ad3-adf4-55d03af8baf9,Bordeaux,,44.89878,-0.528794,,Premium,Grand format digital,digital,49.3,63504,40.33,65.83,True,ok,Retail Avenue,restaurant,24
46ba5400-bfd7-4208-8bc2-1157aeff1b79,Toulouse,,43.573524,1.500875,,Quartier Affaires,Totem digital,street_digital,61.11,55855,33.64,42.94,False,maintenance,Grand Centre,restaurant,30
9316daf9-3d38-4a64-9ea4-7e1434255b37,Lille,,50.565376,2.980975,,Zone Commerciale,Grand format digital,mall_screen,94.16,69433,81.29,32.65,True,maintenance,Grand Centre,gare,22
20b7d825-2d12-4e98-9cc1-be317296f5e2,Marseille,,43.375047,5.351355,,Retail Park,DOOH 8m2,street_digital,87.43,26625,44.0,39.44,False,maintenance,Galerie Marchande,restaurant,18
99c4b258-5e7c-499d-973d-c7f00336b161,Toulouse,,43.533094,1.414944,,Zone Commerciale,DOOH 2m2,premium_digital,93.32,57052,30.04,18.36,True,maintenance,Retail Avenue,aéroport,17
41936bb3-bf63-4420-8482-8ab9325e6425,Toulouse,,43.565446,1.431384,,Retail Park,DOOH 2m2,street_digital,66.98,81829,69.05,86.65,True,ok,Carmila Shopping,cinéma,24
67cfbe38-872c-4d79-b960-9e2d5bd88a8f,Toulouse,,43.616004,1.455933,,Université,Écran galerie,digital,62.94,29447,85.1,43.65,True,ok,Grand Centre,université,29
e1610185-7c90-4e57-9a72-1437d1633107,Lyon,,45.797244,4.815534,,Quartier Affaires,Grand format digital,digital,62.74,77435,68.95,52.28,True,ok,Grand Centre,cinéma,30
f98f07bd-fd1d-45a7-b48f-561e4a3fed9b,Nantes,,47.281422,-1.499266,,Retail Park,DOOH 8m2,premium_digital,87.91,3636,67.0,15.65,True,ok,Grand Centre,aéroport,24
60cf7a4c-4f10-474e-b15e-9b586674efc3,Lille,,50.581843,3.01554,,Retail Park,DOOH 2m2,mall_screen,96.44,59467,61.44,30.27,True,ok,Grand Centre,stade,29
f233b4be-88b4-4717-917b-9f6fb6c1c048,Lyon,,45.749738,4.909207,,Premium,Écran galerie,digital,91.67,49290,55.05,64.61,True,ok,Grand Centre,aéroport,24
0ab81dd7-d784-4a31-b388-6d918fa5996e,Toulouse,,43.526399,1.371181,,Université,Totem digital,street_digital,59.47,21128,56.35,30.57,True,maintenance,Carmila Shopping,stade,17
37e36d57-bbac-4f1b-96f9-66f89c4b20c7,Lyon,,45.831083,4.859202,,Retail Park,DOOH 8m2,street_digital,61.26,63724,85.79,46.15,False,ok,Carrefour City Mall,restaurant,29
f9a16ecd-ac62-477e-b880-39ebbe5358f1,Lille,,50.696986,3.072405,,Zone Commerciale,DOOH 2m2,mall_screen,57.66,81368,49.0,48.84,True,ok,Carmila Shopping,centre commercial,17
ff24425c-67cd-478a-bbe5-7266fd6e7e92,Lyon,,45.719621,4.764754,,Zone Commerciale,DOOH 2m2,digital,85.75,57312,30.4,77.51,True,ok,Carmila Shopping,aéroport,26
453701dc-2429-4423-81fd-671205c86ef4,Toulouse,,43.588673,1.491046,,Centre,Écran galerie,premium_digital,90.72,64901,72.49,20.05,True,ok,Carmila Shopping,université,21
c73598bb-ee4b-4d44-99f2-a765aa1ab568,Toulouse,,43.565148,1.368644,,Gare,DOOH 2m2,premium_digital,59.13,2236,20.48,52.88,True,ok,Carmila Shopping,gare,16
e9d0a5bc-17b0-4600-b1f1-2274afbfd770,Bordeaux,,44.759791,-0.574568,,Quartier Affaires,Écran galerie,premium_digital,51.09,3374,57.79,40.78,False,ok,Carmila Shopping,stade,17
42ea0efb-9de5-4b35-93d9-b3d02a7ec812,Lyon,,45.829292,4.840181,,Retail Park,Écran galerie,mall_screen,65.11,27285,23.16,88.09,True,maintenance,Retail Avenue,aéroport,30
2e4c5a91-ab86-44ae-a899-a26b071dc7b8,Lyon,,45.753056,4.888998,,Centre,Grand format digital,street_digital,55.9,51506,56.88,19.49,True,ok,Grand Centre,aéroport,20
b1a5d399-35b7-4b1c-b806-e62177ceeb50,Marseille,,43.321081,5.40069,,Quartier Affaires,Écran galerie,mall_screen,86.56,3148,41.96,43.78,True,ok,Carmila Shopping,gare,19
fef0d57b-affd-4030-8b65-00a75d81c13d,Lyon,,45.746897,4.815005,,Zone Commerciale,Écran galerie,digital,47.84,27518,88.77,24.94,False,ok,Carmila Shopping,cinéma,18
1e4232a9-ae04-448e-a7a7-4944640cd87a,Lyon,,45.686744,4.820806,,Quartier Affaires,DOOH 8m2,premium_digital,45.32,78790,43.87,47.97,False,ok,Grand Centre,restaurant,16
965dc7fb-7ff7-423c-95aa-807cce58f4d0,Bordeaux,,44.853733,-0.649263,,Quartier Affaires,DOOH 8m2,digital,75.95,20145,91.85,61.18,True,ok,Carmila Shopping,université,23
77bba7af-24b9-4e20-b9f0-0e648cb5bc78,Toulouse,,43.611421,1.459018,,Zone Commerciale,DOOH 2m2,premium_digital,56.62,71879,22.82,16.03,True,ok,Grand Centre,centre commercial,25
f27527eb-0eed-4218-a71c-70124e79bcc9,Lyon,,45.735534,4.914381,,Centre,DOOH 2m2,premium_digital,94.92,74465,46.91,66.35,True,ok,Carmila Shopping,stade,19
57af3322-c8a7-48fb-a394-7b14ec7ead55,Marseille,,43.264244,5.324301,,Premium,Écran galerie,mall_screen,89.65,73208,39.24,17.33,True,ok,Carmila Shopping,restaurant,23
343b3459-cea4-4d0c-9037-6c7e514255a6,Lyon,,45.795117,4.844018,,Zone Commerciale,DOOH 8m2,mall_screen,65.29,23645,53.71,85.04,True,ok,Grand Centre,cinéma,28
00ab2941-d8be-469d-a953-d0e095e3af0d,Toulouse,,43.63097,1.467469,,Retail Park,Écran galerie,digital,51.36,8387,37.06,21.33,True,ok,Grand Centre,aéroport,18
c3113d14-ae45-4ca7-8666-940daadb12e3,Nantes,,47.222722,-1.559245,,Centre,Grand format digital,digital,99.48,58807,60.9,43.59,True,maintenance,Retail Avenue,restaurant,20
3cf216a7-6934-457b-98ca-9d432e8bdc79,Bordeaux,,44.830734,-0.624295,,Retail Park,Écran galerie,premium_digital,74.13,13131,42.59,75.56,True,ok,Carmila Shopping,aéroport,20
b1ea811d-0d59-445e-80dc-3ebf412594d3,Toulouse,,43.537784,1.418933,,Quartier Affaires,Grand format digital,mall_screen,65.13,20593,39.04,41.11,True,ok,Carmila Shopping,aéroport,29
84ff55e9-01e1-4e89-bff8-a5e71fcab141,Bordeaux,,44.889437,-0.506838,,Université,DOOH 8m2,digital,89.72,22546,52.71,81.06,True,ok,Grand Centre,centre commercial,22
d8c71903-97cf-45eb-b02f-b11137ad1214,Nantes,,47.233725,-1.604102,,Université,DOOH 8m2,street_digital,78.21,46660,45.44,60.17,True,maintenance,Galerie Marchande,centre commercial,19
51748644-2b0a-4915-9041-87e4907ab00f,Toulouse,,43.543063,1.499741,,Zone Commerciale,Totem digital,street_digital,54.23,23768,74.65,42.41,True,ok,Carrefour City Mall,aéroport,20
6f4a6560-7294-4f17-b435-5684963223ef,Nantes,,47.195911,-1.498356,,Retail Park,Grand format digital,street_digital,98.87,12838,79.62,73.32,True,ok,Galerie Marchande,stade,28
2b97fd88-1000-4675-9bbb-2874d5cfa1ae,Marseille,,43.286548,5.399347,,Centre,Grand format digital,digital,68.06,67204,40.63,64.91,False,ok,Carmila Shopping,centre commercial,25
5402c13a-e16b-4870-9326-9f5ceed0c39d,Bordeaux,,44.827088,-0.557869,,Gare,Écran galerie,street_digital,58.35,80717,56.21,87.84,False,ok,Carmila Shopping,cinéma,23
b1a7e99d-b50e-462f-8bcd-fa0d03d5bc11,Lyon,,45.685854,4.859017,,Zone Commerciale,Écran galerie,street_digital,61.09,69445,47.3,63.61,False,ok,Grand Centre,gare,17
bfc00950-571c-4e50-9646-d8dc77349eb9,Toulouse,,43.631464,1.42811,,Premium,Totem digital,premium_digital,46.7,17917,56.34,81.47,True,ok,Carmila Shopping,restaurant,17
d7718b9f-aae0-433c-9bae-cf6ba0d6f0e0,Nantes,,47.27329,-1.554972,,Premium,DOOH 2m2,mall_screen,64.88,65600,21.23,81.56,False,ok,Carmila Shopping,restaurant,30
82f90cd3-84ec-4cb7-b82d-1589be5c259e,Toulouse,,43.624217,1.379217,,Gare,DOOH 8m2,mall_screen,84.32,4134,38.32,79.9,True,ok,Carmila Shopping,aéroport,29
68bce453-2a53-42a1-9be7-d02e376be44a,Nantes,,47.18949,-1.59888,,Zone Commerciale,Totem digital,street_digital,46.83,61010,29.69,81.71,True,ok,Galerie Marchande,centre commercial,16
fad6fd24-d241-4501-bc78-30c667926109,Bordeaux,,44.774396,-0.589954,,Centre,Écran galerie,premium_digital,63.57,34741,65.07,28.87,True,maintenance,Grand Centre,centre commercial,25
f8dc9fca-fd97-49a1-8719-463a7a4cd03e,Toulouse,,43.654215,1.37932,,Premium,Grand format digital,digital,99.63,57976,27.46,26.11,False,ok,Grand Centre,aéroport,19
8e67fa10-6357-4bc6-8926-781d083e9d35,Lille,,50.569889,2.988602,,Retail Park,DOOH 2m2,street_digital,97.02,11997,70.65,85.55,False,ok,Galerie Marchande,restaurant,19
38c60948-1cde-46bc-8ae1-d67b474048b5,Bordeaux,,44.804406,-0.522518,,Université,Écran galerie,premium_digital,77.9,20993,62.58,80.41,False,ok,Retail Avenue,gare,27
4766756e-bbcc-4a92-8b01-b9aaf661dc51,Lille,,50.561954,3.05951,,Premium,DOOH 2m2,mall_screen,91.8,35084,23.8,50.92,True,ok,Grand Centre,gare,19
7e3e96ba-629c-4a1d-a71e-93c5e898eea8,Bordeaux,,44.762408,-0.6393,,Centre,Écran galerie,digital,76.74,58781,34.37,79.46,True,ok,Carrefour City Mall,aéroport,18
36dc3b65-cba5-42fc-8ceb-1c8a5848d402,Nantes,,47.287922,-1.573672,,Centre,Écran galerie,mall_screen,80.19,6538,81.18,46.6,True,maintenance,Carrefour City Mall,restaurant,15
39750fe6-6158-44d6-b7df-c157d18f41d3,Toulouse,,43.62678,1.463489,,Retail Park,Totem digital,digital,76.54,70125,23.87,41.05,True,ok,Carmila Shopping,gare,24
a1cd10a6-4055-4735-813c-3b4d02684345,Lyon,,45.83828,4.817571,,Zone Commerciale,Grand format digital,mall_screen,53.02,45126,76.37,31.47,True,ok,Carmila Shopping,centre commercial,15
b7ef9bde-49ea-49d5-a6b9-5d6047a3c491,Lille,,50.608419,3.022349,,Université,DOOH 8m2,mall_screen,91.79,46662,32.44,37.31,True,ok,Carrefour City Mall,aéroport,17
faa7d670-7aa6-425e-8521-8061f0fe4e5f,Toulouse,,43.587328,1.452442,,Retail Park,Grand format digital,mall_screen,97.4,60593,30.77,40.01,False,ok,Carrefour City Mall,restaurant,28
bc00aecb-6616-487b-bf19-0502c5fae7ce,Bordeaux,,44.900162,-0.511817,,Centre,Grand format digital,premium_digital,88.86,11582,94.58,71.9,True,ok,Carrefour City Mall,aéroport,28
39f86b19-20b6-4733-a14b-064c972384fb,Marseille,,43.218861,5.307864,,Université,Écran galerie,digital,79.61,67386,72.79,25.31,False,ok,Carmila Shopping,cinéma,24
1f99355d-1cd4-4846-84d8-7fe828bfddf8,Lille,,50.662386,2.995996,,Université,Écran galerie,premium_digital,87.16,49455,51.57,40.78,True,ok,Grand Centre,université,17
395eb848-4833-44c0-ad09-fe363389badc,Toulouse,,43.607571,1.475859,,Centre,DOOH 2m2,street_digital,96.99,55828,89.51,45.64,False,ok,Carmila Shopping,restaurant,30
a576ebde-0a53-470d-bab9-abdfba3f6420,Marseille,,43.353552,5.423825,,Quartier Affaires,Totem digital,street_digital,65.49,43776,30.9,83.4,True,ok,Carmila Shopping,stade,16
